j=1000
  Avg:0.009559999999999961 Std:0.03120114838655781
j=10000
  Avg:-0.03506000000000049 Std:0.10026626291849115
         3949389 function calls (3903366 primitive calls) in 49.171 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 core.py:4449(_IndentGreater)
        1    0.000    0.000    0.000    0.000 unicode.py:293(Thai)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1647(AutoHeightChar)
        1    0.000    0.000    0.000    0.000 dviread.py:724(Tfm)
        1    0.000    0.000    0.000    0.000 rcsetup.py:786(_ignorecase)
        1    0.000    0.000    0.000    0.000 patches.py:3526(BracketB)
        2    0.000    0.000    0.000    0.000 rcsetup.py:353(validate_fontsize_None)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 patches.py:3545(BracketAB)
        1    0.000    0.000    0.000    0.000 unicode.py:149(LatinB)
        1    0.000    0.000    0.000    0.000 __init__.py:1778(RootLogger)
        1    0.000    0.000    0.000    0.000 polyutils.py:43(RankWarning)
        1    0.000    0.000    0.000    0.000 ticker.py:270(NullFormatter)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 ticker.py:2734(AutoLocator)
        1    0.000    0.000    0.000    0.000 hatch.py:9(HatchPatternBase)
        1    0.000    0.000    0.000    0.000 unicode.py:308(Hebrew)
        1    0.000    0.000    0.000    0.000 container.py:110(StemContainer)
        1    0.000    0.000    0.000    0.000 units.py:178(Registry)
        1    0.000    0.000    0.000    0.000 hatch.py:48(NorthEastHatch)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1260(ResizeEvent)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1517(Hrule)
        1    0.000    0.000    0.000    0.000 patches.py:2638(Roundtooth)
        1    0.000    0.000    0.000    0.000 patches.py:3567(BarAB)
        2    0.000    0.000    0.000    0.000 patches.py:306(get_facecolor)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1581(HCentered)
        1    0.000    0.000    0.000    0.000 docstring.py:54(_ArtistKwdocLoader)
        1    0.000    0.000    0.000    0.000 _factories.py:25(_TzOffsetFactory)
        1    0.000    0.000    0.000    0.000 unicode.py:268(Hangul)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:848(_sort_dispatcher)
        2    0.000    0.000    0.000    0.000 font.py:100(__str__)
        1    0.000    0.000    0.000    0.000 ticker.py:1052(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 hatch.py:31(VerticalHatch)
        1    0.000    0.000    0.000    0.000 PpmImagePlugin.py:133(PpmDecoder)
        1    0.000    0.000    0.000    0.000 filedialog.py:304(_Dialog)
        1    0.000    0.000    0.000    0.000 patches.py:4017(get_boxstyle)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 patches.py:2848(Angle)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1118(Vbox)
        1    0.000    0.000    0.000    0.000 core.py:4672(Located)
        1    0.000    0.000    0.000    0.000 mathtext.py:182(MathtextBackendBitmap)
        1    0.000    0.000    0.000    0.000 figure.py:2430(get_constrained_layout)
        1    0.000    0.000    0.000    0.000 model.py:239(FunctionPtrType)
        1    0.000    0.000    0.000    0.000 legend_handler.py:535(HandlerCircleCollection)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1064(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1125(Hbox)
        1    0.000    0.000    0.000    0.000 simpledialog.py:359(_QueryFloat)
        1    0.000    0.000    0.000    0.000 gridspec.py:620(num2)
        1    0.000    0.000    0.000    0.000 sre_parse.py:102(checklookbehindgroup)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1010(STIXSansFontConstants)
        1    0.000    0.000    0.000    0.000 gridspec.py:198(<listcomp>)
        1    0.000    0.000    0.000    0.000 _parser.py:661(_result)
        1    0.000    0.000    0.000    0.000 deprecation.py:20(MatplotlibDeprecationWarning)
        1    0.000    0.000    0.000    0.000 extras.py:264(_fromnxfunction_single)
        1    0.000    0.000    0.000    0.000 _base.py:4222(set_navigate_mode)
        1    0.000    0.000    0.000    0.000 dates.py:1509(MonthLocator)
        1    0.000    0.000    0.000    0.000 hatch.py:67(SouthEastHatch)
        1    0.000    0.000    0.000    0.000 colorbar.py:1585(ColorbarPatch)
        1    0.000    0.000    0.000    0.000 core.py:854(_DomainGreater)
        1    0.000    0.000    0.000    0.000 patches.py:2706(SimpleEvent)
        1    0.000    0.000    0.000    0.000 ElementTree.py:106(ParseError)
        1    0.000    0.000    0.000    0.000 patches.py:3004(Bar)
        1    0.000    0.000    0.000    0.000 error.py:2(FFIError)
        1    0.000    0.000    0.000    0.000 unicode.py:300(Arabic)
        1    0.000    0.000    0.000    0.000 core.py:83(MaskedArrayFutureWarning)
        1    0.000    0.000    0.000    0.000 extras.py:295(_fromnxfunction_args)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1528(Vrule)
        1    0.000    0.000    0.000    0.000 messagebox.py:61(Message)
        1    0.000    0.000    0.000    0.000 util.py:102(_FifoCache)
        1    0.000    0.000    0.000    0.000 unicode.py:195(Cyrillic)
        1    0.000    0.000    0.000    0.000 transforms.py:2617(BboxTransformToMaxOnly)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3478(_std_dispatcher)
        1    0.000    0.000    0.000    0.000 mathtext.py:364(<listcomp>)
        1    0.000    0.000    0.000    0.000 model.py:192(UnknownFloatType)
        1    0.000    0.000    0.000    0.000 hatch.py:87(Shapes)
        1    0.000    0.000    0.000    0.000 Image.py:2700(ImagePointHandler)
        2    0.000    0.000    0.000    0.000 {method 'getdouble' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 patches.py:2810(Angle3)
        1    0.000    0.000    0.000    0.000 Image.py:701(_ArrayData)
        1    0.000    0.000    0.000    0.000 shutil.py:69(ExecError)
        1    0.000    0.000    0.000    0.000 __init__.py:4179(BitmapImage)
        1    0.000    0.000    0.000    0.000 unicode.py:322(Devanagari)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1172(is_slanted)
        1    0.000    0.000    0.000    0.000 exceptions.py:220(ParseException)
        1    0.000    0.000    0.000    0.000 pathlib.py:43(_is_wildcard_pattern)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:256(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 backend_managers.py:21(ToolManagerMessageEvent)
        1    0.000    0.000    0.000    0.000 shutil.py:59(Error)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:795(is_package)
        1    0.000    0.000    0.000    0.000 shutil.py:62(SameFileError)
        1    0.000    0.000    0.000    0.000 model.py:204(BaseFunctionType)
        1    0.000    0.000    0.000    0.000 deprecation.py:310(_deprecated_parameter_class)
        1    0.000    0.000    0.000    0.000 dates.py:1534(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 hatch.py:132(SmallCircles)
        2    0.000    0.000    0.000    0.000 dataclasses.py:840(_hash_set_none)
        1    0.000    0.000    0.000    0.000 patches.py:3997(get_mutation_scale)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:17(_BackendTkAgg)
        1    0.000    0.000    0.000    0.000 core.py:2344(_SingleCharLiteral)
        1    0.000    0.000    0.000    0.000 {built-in method _elementtree._set_factories}
        1    0.000    0.000    0.000    0.000 legend_handler.py:524(HandlerPathCollection)
        1    0.000    0.000    0.000    0.000 GimpGradientFile.py:104(GimpGradientFile)
        1    0.000    0.000    0.000    0.000 patches.py:2910(Arc)
        1    0.000    0.000    0.000    0.000 unicode.py:254(Katakana)
        1    0.000    0.000    0.000    0.000 _factories.py:55(_TzStrFactory)
        2    0.000    0.000    0.000    0.000 patches.py:468(get_fill)
        1    0.000    0.000    0.000    0.000 model.py:284(NamedPointerType)
        2    0.000    0.000    0.000    0.000 {method '__prepare__' of 'type' objects}
        1    0.000    0.000    0.000    0.000 simpledialog.py:337(_QueryInteger)
        1    0.000    0.000    0.000    0.000 __init__.py:4377(LabelFrame)
        1    0.000    0.000    0.000    0.000 _parser.py:1608(UnknownTimezoneWarning)
        1    0.000    0.000    0.000    0.000 __init__.py:3146(Frame)
        1    0.000    0.000    0.000    0.000 dates.py:1588(HourLocator)
        1    0.000    0.000    0.000    0.000 backend_tools.py:621(ConfigureSubplotsBase)
        1    0.000    0.000    0.000    0.000 filedialog.py:247(SaveFileDialog)
        1    0.000    0.000    0.000    0.000 core.py:2853(_WordRegex)
        1    0.000    0.000    0.000    0.000 version.py:54(InvalidVersion)
        1    0.000    0.000    0.000    0.000 units.py:52(ConversionError)
        1    0.000    0.000    0.000    0.000 hatch.py:140(LargeCircles)
        2    0.000    0.000    0.000    0.000 backend_bases.py:2017(set_cursor)
        1    0.000    0.000    0.000    0.000 __init__.py:3166(Label)
        2    0.000    0.000    0.000    0.000 fromnumeric.py:3351(_mean_dispatcher)
        1    0.000    0.000    0.000    0.000 filedialog.py:359(Directory)
        1    0.000    0.000    0.000    0.000 figure.py:2408(get_tight_layout)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:227(InvalidOperation)
        1    0.000    0.000    0.000    0.000 _parser.py:1378(_attr)
        1    0.000    0.000    0.000    0.000 extras.py:282(_fromnxfunction_seq)
        1    0.000    0.000    0.000    0.000 filedialog.py:332(Open)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:266(DivisionByZero)
        1    0.000    0.000    0.000    0.000 dates.py:1562(DayLocator)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:215(Clamped)
        1    0.000    0.000    0.000    0.000 mathtext.py:371(MathTextWarning)
        1    0.000    0.000    0.000    0.000 core.py:147(MAError)
        1    0.000    0.000    0.000    0.000 __init__.py:3443(Message)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:353(Overflow)
        1    0.000    0.000    0.000    0.000 dates.py:1608(MinuteLocator)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._reload_guard}
        2    0.000    0.000    0.000    0.000 fromnumeric.py:89(_take_dispatcher)
        1    0.000    0.000    0.000    0.000 Image.py:114(DecompressionBombWarning)
        1    0.000    0.000    0.000    0.000 _backend_tk.py:862(SaveFigureTk)
        1    0.000    0.000    0.000    0.000 dates.py:1628(SecondLocator)
        1    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 _backend_tk.py:897(HelpTk)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:1075(_fdat)
        1    0.000    0.000    0.000    0.000 ticker.py:1100(LogFormatterSciNotation)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:282(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 streamplot.py:424(InvalidIndexError)
        2    0.000    0.000    0.000    0.000 transforms.py:2158(inverted)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of 'posix.ScandirIterator' objects}
        1    0.000    0.000    0.000    0.000 _pydecimal.py:316(InvalidContext)
        1    0.000    0.000    0.000    0.000 <string>:1(__create_fn__)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:293(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 error.py:17(VerificationError)
        1    0.000    0.000    0.000    0.000 six.py:382(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib._c_internal_utils.Win32_GetCurrentProcessExplicitAppUserModelID}
        1    0.000    0.000    0.000    0.000 __init__.py:2619(Widget)
        1    0.000    0.000    0.000    0.000 _mathtext.py:755(StixSansFonts)
        1    0.000    0.000    0.000    0.000 colors.py:1575(FuncNorm)
        1    0.000    0.000    0.000    0.000 model.py:481(StructType)
        1    0.000    0.000    0.000    0.000 core.py:155(MaskError)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1279(CloseEvent)
        1    0.000    0.000    0.000    0.000 gzip.py:117(BadGzipFile)
        1    0.000    0.000    0.000    0.000 patches.py:3477(CurveA)
        1    0.000    0.000    0.000    0.000 gridspec.py:616(num2)
        1    0.000    0.000    0.000    0.000 exceptions.py:11(ExceptionWordUnicode)
        1    0.000    0.000    0.000    0.000 shutil.py:65(SpecialFileError)
        1    0.000    0.000    0.000    0.000 six.py:475(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 streamplot.py:507(OutOfBounds)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:304(Inexact)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:342(Subnormal)
        1    0.000    0.000    0.000    0.000 {method 'move_to_end' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 _pydecimal.py:330(Rounded)
        1    0.000    0.000    0.000    0.000 patches.py:3502(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 multiarray.py:1021(unravel_index)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:391(Underflow)
        1    0.000    0.000    0.000    0.000 patches.py:3497(CurveFilledB)
        1    0.000    0.000    0.000    0.000 gridspec.py:627(get_gridspec)
        1    0.000    0.000    0.000    0.000 _pydecimal.py:406(FloatOperation)
        1    0.000    0.000    0.000    0.000 core.py:823(__init__)
        1    0.000    0.000    0.000    0.000 patches.py:3482(CurveB)
        1    0.000    0.000    0.000    0.000 Image.py:118(DecompressionBombError)
        1    0.000    0.000    0.000    0.000 shape_base.py:1167(_tile_dispatcher)
        1    0.000    0.000    0.000    0.000 Image.py:2709(ImageTransformHandler)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1017(DejaVuSerifFontConstants)
        1    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath._set_madvise_hugepage}
        1    0.000    0.000    0.000    0.000 patches.py:3492(CurveFilledA)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1021(DejaVuSansFontConstants)
        1    0.000    0.000    0.000    0.000 {method 'quit' of '_tkinter.tkapp' objects}
        1    0.000    0.000    0.000    0.000 patches.py:3487(CurveAB)
        1    0.000    0.000    0.000    0.000 common.py:71(NotSupportedError)
        1    0.000    0.000    0.000    0.000 unicode.py:290(CJK)
        1    0.000    0.000    0.000    0.000 filedialog.py:352(SaveAs)
        1    0.000    0.000    0.000    0.000 artist.py:1033(set_in_layout)
        1    0.000    0.000    0.000    0.000 {built-in method math.sqrt}
        1    0.000    0.000    0.000    0.000 shutil.py:75(RegistryError)
        1    0.000    0.000    0.000    0.000 exceptions.py:240(ParseFatalException)
        1    0.000    0.000    0.000    0.000 {built-in method matplotlib.backends._tkagg.enable_dpi_awareness}
